t-SNE_Enhanced_1,t-SNE_Enhanced_2
31.620909,-23.33905
31.606289,-23.312521
31.569817,-23.243408
31.58889,-23.274431
31.55459,-23.204336
30.63896,-21.467123
30.833496,-21.650661
31.020422,-22.056164
30.851408,-21.63982
30.80399,-21.51139
30.799746,-21.055212
-72.200905,15.055516
-72.16454,15.244007
-71.923225,15.170929
-70.623436,15.091318
-70.55198,15.36773
-70.543465,15.487633
-70.38405,15.548676
-70.54462,15.719458
-71.119095,15.856017
-70.52498,15.58383
-70.34303,15.758253
-20.081942,-25.076717
-20.108082,-25.037407
-20.203959,-24.682976
-20.556837,-24.873705
-20.841837,-24.639044
-20.831482,-24.432894
-20.528316,-24.093935
-20.146137,-23.433922
-20.135412,-23.56389
-20.646423,-24.55647
-20.566168,-24.020445
-77.31855,0.7551669
-77.378845,0.8053282
-78.6805,0.27855244
-78.269295,0.3720713
-78.39052,0.10963614
-78.500336,0.11603396
-78.69917,0.088400416
-80.91939,3.7915006
-80.611664,3.3442645
-80.87046,3.7299128
-80.90305,3.8233855
28.818422,-17.827942
28.689394,-17.580606
27.369123,-17.977379
27.329256,-17.878078
28.434696,-17.825626
28.333582,-18.120525
27.623075,-18.258343
27.856861,-18.31363
27.754305,-18.548546
37.67681,-12.184463
37.83751,-12.431502
-36.446003,63.84611
-36.5349,63.79248
-37.01057,63.844627
-37.451515,64.05528
-38.493374,63.98736
-38.68044,64.69631
-37.985638,64.65494
-39.437286,64.59536
-39.433907,64.6924
-38.459846,64.72109
-38.753002,64.25629
-54.161785,56.109013
-53.676918,56.40196
-53.166885,56.48107
-53.145676,56.791203
-53.226513,56.94133
-53.30007,57.058517
-53.095486,57.019886
-53.283585,57.166756
-53.124443,57.127117
-53.01954,57.279152
-53.128235,57.120014
24.545877,63.888367
24.172523,63.53973
24.654306,63.546112
24.42682,63.40867
23.729374,63.1097
24.328737,63.177555
24.669783,63.239037
24.610388,63.262295
24.03572,63.075314
23.771494,62.94516
24.496168,63.07881
6.3638353,6.857454
6.282599,6.903633
5.16545,6.681325
4.9668956,6.399472
5.6317115,7.0037723
5.5612545,7.061914
4.1456366,6.6807275
4.2154613,7.405706
3.7288115,6.703076
3.9103274,7.5170035
3.458159,6.715132
-30.632332,-2.2507222
-30.551107,-2.1819096
-30.733751,-2.147268
-30.589167,-2.2830021
-30.32898,-2.4629703
-30.663229,-2.246875
-30.830626,-2.2994976
-30.53137,-2.233901
-30.608791,-2.1561818
-30.860523,-2.2012618
-30.733643,-2.34386
36.60307,53.00431
36.467842,53.834892
37.504246,53.56778
37.59746,53.497166
36.551838,54.054623
36.695236,54.317245
37.696205,53.571
37.9836,53.516613
37.656765,53.488235
38.19178,53.395905
38.273434,53.487366
-8.643577,-52.837364
-8.385971,-52.936188
-8.35406,-52.840515
-8.3757925,-53.02193
-7.9896517,-52.86139
-6.117568,-53.12608
-5.7031627,-53.190144
-5.6119323,-53.254524
-5.649622,-53.218815
-5.6530385,-53.205814
-5.6766477,-53.214977
-58.19023,10.035113
-58.10782,10.050886
-58.362526,9.859644
-57.419884,11.876664
-57.36409,11.107036
-57.18875,10.037544
-56.658012,10.481612
-56.126923,9.134505
-55.84346,8.867027
-56.32204,10.432402
-56.01993,10.367501
35.389748,51.742527
35.663338,52.257744
35.923885,52.413746
35.97341,52.528515
36.44044,53.03953
36.111523,53.060787
38.031216,53.22357
37.98766,52.854137
36.157913,52.716778
36.23885,53.31176
36.454433,53.615482
23.9088,-62.886627
24.007885,-62.91843
22.7167,-63.067474
24.086668,-62.83862
23.88291,-62.750656
23.950508,-62.782433
22.77327,-62.437298
23.291008,-62.70467
22.373251,-62.721897
22.278683,-62.368256
22.53173,-62.18102
76.70405,29.557673
76.77186,29.550402
76.59407,29.316433
76.624374,29.20046
76.85334,29.479866
77.23252,29.87825
77.75778,30.155926
78.03527,30.350368
78.04846,30.150635
78.03159,30.073553
77.82202,29.759794
-6.5352488,39.19831
-6.3675485,38.938747
-6.174625,38.57526
-6.139234,38.857204
-7.824167,40.339134
-5.994213,38.80872
-6.2138224,38.978085
-6.1980133,38.84426
-5.6063437,38.102383
-5.7519045,38.363323
-5.8725166,38.492847
-102.32718,3.621934
-102.05754,3.7879221
-102.16496,3.7178714
-102.037704,3.7861893
-102.069855,3.602141
-103.07149,3.5375776
-102.17452,3.6784787
-102.55973,3.7549515
-102.789,3.6934123
-102.76789,3.564636
-103.10575,3.5942125
-29.339937,-36.73338
-31.17209,-36.617237
-28.446085,-35.66998
-28.263514,-35.346844
-28.57299,-35.34317
-29.112375,-34.97915
-29.26373,-35.060196
-28.35859,-34.822933
-28.268105,-35.14021
-28.539425,-35.03147
-28.292782,-34.524086
-32.097515,60.97532
-32.02531,61.269688
-32.32706,61.124138
-32.736458,61.557583
-35.204365,64.1917
-35.045265,63.778328
-35.932404,64.34905
-36.24363,64.4941
-37.085052,64.6525
-40.437214,64.10379
-40.6158,64.102455
29.16755,-39.03468
28.645723,-38.5733
29.700113,-35.646957
28.49928,-38.20607
29.636189,-35.649113
29.665253,-35.575188
27.984564,-29.692827
27.921808,-29.276491
27.600716,-29.143097
27.84816,-29.131868
27.892239,-28.872723
-14.556877,21.232868
-14.581461,21.21168
-14.529756,21.30287
-14.513184,21.427437
-14.124611,21.762812
-14.807609,20.71179
-14.6969385,21.40752
-14.481882,21.777838
-14.592559,21.665792
-11.456286,27.98983
-11.460543,28.283804
-48.954666,15.714011
-49.017178,15.721524
-48.919956,16.168148
-48.9686,16.03411
-49.01243,17.332014
-49.000473,17.358324
-49.094032,17.63099
-49.22406,17.625917
-49.130596,17.888535
-49.206066,17.891768
-49.25559,17.922625
12.018902,-10.42259
11.97428,-10.648546
11.96458,-10.67964
12.024189,-10.184169
11.985868,-10.546992
12.078962,-9.778043
11.985661,-9.838785
11.943048,-9.387656
11.922536,-9.183805
11.450566,-8.062825
10.759097,-7.1407967
-99.01952,18.965075
-99.003174,18.888956
-98.98269,18.999758
-94.36766,24.499165
-94.07755,24.489508
-93.419716,24.522131
-93.36242,24.445631
-93.16446,24.417446
-93.08753,24.519693
-92.59593,24.59
-91.93022,24.863249
15.72836,-33.318783
15.376108,-33.455524
15.557249,-33.857216
15.774811,-33.772327
14.719259,-34.168655
14.683601,-33.940315
11.048687,-36.61087
10.919661,-36.655777
10.880683,-36.67674
10.195708,-36.70815
9.137584,-36.394268
-35.034588,51.844337
-35.731117,52.041306
-35.41874,52.024067
-36.60923,52.74772
-34.870144,51.91499
-35.02074,52.037216
-35.198383,52.03609
-35.056522,52.0463
-36.395267,52.817238
-36.659756,52.432266
-36.411987,52.35892
34.41085,-66.37937
34.535416,-66.386314
53.96732,-66.64776
54.041237,-66.59607
54.153812,-66.49578
54.300167,-66.36783
54.797337,-66.08687
55.42656,-65.77983
55.743073,-66.002525
55.30984,-65.616035
54.93583,-65.717186
90.13894,18.67692
90.2638,18.785582
92.349724,20.202703
92.97096,20.815817
92.75761,21.08516
91.0189,21.494587
92.37726,21.342043
91.251045,21.37078
92.31483,21.1946
92.81292,21.735289
93.25306,22.155603
22.383673,-42.23852
22.346292,-42.29451
22.314367,-42.250275
22.152431,-42.260395
22.10707,-42.143475
22.337908,-41.296253
21.95661,-42.031868
22.15351,-41.092113
22.05411,-41.06775
21.98082,-40.994236
21.911121,-41.040684
-87.05567,2.4133918
-86.95871,2.356551
-87.03084,3.3357346
-87.01117,2.4120939
-87.53674,3.5633543
-87.68533,3.487384
-89.37689,4.6467075
-89.49513,4.6799655
-89.4595,4.547632
-88.1557,3.7894607
-89.44481,4.8011646
68.55265,10.670714
68.776436,10.681857
69.5697,10.596058
69.81764,10.934496
69.66031,11.77852
70.22022,10.865748
70.655945,12.360979
70.86922,15.235012
71.060104,15.575821
71.196075,15.65365
71.35877,15.619621
34.00753,-53.55218
33.948795,-53.543896
34.485485,-52.78896
38.526226,-50.32621
38.755127,-51.09366
39.09032,-51.012093
40.05485,-49.768955
40.430832,-49.63136
40.16534,-49.334145
40.73216,-49.46621
42.992313,-51.08476
-89.02774,-7.6892376
-89.05404,-7.772704
-88.9609,-7.4643087
-88.95907,-7.253681
-89.09285,-8.146149
-88.891235,-7.257739
-88.837425,-7.330324
-88.88533,-7.523687
-87.514275,-6.1495376
-88.69314,-7.5661044
-88.55711,-7.418546
-45.477066,-14.513583
-45.460323,-14.492627
-45.345734,-14.332575
-45.303455,-14.270636
-45.237545,-14.293462
-44.96487,-14.25353
-44.833633,-14.0389805
-44.92173,-12.805491
-44.840336,-13.204637
-44.752686,-14.042214
-44.861828,-13.549471
7.5860534,-11.117383
7.496391,-11.1545315
7.9075217,-10.730102
7.7953963,-10.425428
8.140756,-9.85181
7.9369416,-9.784263
12.333728,-6.007159
12.476129,-5.234307
12.945413,-5.313322
13.084508,-5.3164034
12.967989,-5.398925
40.229706,-22.746477
40.20452,-22.654242
40.212006,-22.668243
40.36385,-22.97105
40.23732,-22.748415
40.928406,-24.457918
40.97308,-24.582695
41.00311,-24.601816
39.89402,-21.680685
39.85969,-21.786003
39.870396,-21.57941
-17.931355,-26.629263
-17.771425,-26.589727
-17.910276,-26.614801
-18.102411,-26.489668
-17.747332,-26.625011
-18.422354,-26.72902
-18.013498,-26.198372
-18.099848,-26.29647
-18.083347,-25.644983
-18.303251,-25.886902
-18.301495,-25.907904
-26.141802,-73.72315
-26.324154,-73.7553
-26.710854,-73.81971
-27.907852,-75.27162
-28.09735,-74.78483
-28.212393,-74.28119
-29.950071,-74.51668
-30.061514,-74.48314
-28.729717,-74.30458
-29.985071,-74.34874
-29.93752,-74.360504
16.865885,75.63674
16.51618,75.7311
16.247753,75.81028
15.65793,75.98815
15.142208,76.17516
14.64583,76.314705
14.781749,76.127045
14.638653,76.2048
14.407361,76.18316
13.882983,76.25816
13.555851,76.24423
57.68977,40.303547
57.776634,40.364716
57.68707,40.330235
57.653496,40.14418
57.897514,40.490444
57.99864,40.48501
58.581154,41.76501
58.204132,40.674583
57.464645,39.83701
57.374718,39.666927
57.29089,39.448494
49.375317,-8.413627
49.513733,-8.309346
49.68759,-7.9545608
50.050266,-7.1823783
49.524277,-8.296438
49.919056,-7.381157
49.96845,-7.406631
49.84549,-7.983261
49.698643,-8.0325575
49.884697,-7.850065
49.915684,-7.6230297
41.54102,54.936424
41.233982,55.049953
41.101486,55.099987
41.10455,55.148094
41.083733,55.18317
40.599506,55.344868
40.367455,55.46677
40.589592,55.40059
40.429573,55.455963
40.41626,55.474297
40.532944,55.43075
20.253353,-50.529316
20.766247,-50.36642
20.623203,-50.22045
20.731112,-50.34025
21.18881,-49.56107
21.027754,-49.163376
21.310984,-48.93382
20.516357,-49.48926
19.15516,-50.27773
19.151688,-49.741886
19.63547,-49.157047
-22.25655,-16.671305
-22.0876,-16.698122
-21.410076,-16.22642
-21.496773,-16.487843
-19.519478,-15.501757
-20.79341,-17.540577
-18.576817,-13.809784
-18.094698,-13.882918
-17.767113,-14.285679
-17.447975,-14.408633
-17.033897,-14.305796
16.041115,75.945015
15.904228,76.02747
15.751572,76.10992
15.659081,75.97714
15.619059,75.874344
15.459584,75.88391
15.256061,75.917244
15.109626,75.83455
14.714743,75.97505
14.904483,75.301384
14.687202,75.98155
-17.345236,26.193153
-17.117945,26.31633
-17.421988,25.080832
-16.749317,25.836761
-15.503462,26.222734
-15.028765,26.45998
-15.198966,26.77512
-14.921691,26.756685
-14.966174,26.672874
-12.352223,27.112728
-14.60453,26.959257
-52.084644,-23.560553
-52.197067,-24.041086
-52.372475,-24.180334
-52.409885,-24.22012
-51.40249,-25.919012
-52.667286,-24.64573
-52.973988,-24.687078
-53.185726,-24.775816
-53.2628,-24.843801
-53.350464,-24.934238
-53.42935,-24.932957
0.5714007,42.83228
0.64496815,42.83992
0.76610726,42.96141
3.7677965,42.779633
3.5604694,42.99215
3.613571,43.40728
4.156375,44.070896
4.2442927,44.166924
4.279405,44.353943
4.3233557,44.396782
14.697019,51.13934
-79.89699,21.090113
-80.223656,21.511866
-80.42012,21.837244
-80.5683,21.931908
-80.60695,21.98379
-80.72111,22.191982
-81.390144,23.259567
-81.1156,22.820244
-82.329956,24.682636
-82.530914,25.147808
-82.13862,24.289137
54.50165,42.87465
53.432728,42.651695
52.91106,42.571636
53.06121,42.579384
53.102264,42.599373
52.206444,42.645264
51.593105,42.746742
50.402752,42.803413
50.629715,42.857803
50.268394,43.400703
50.169617,43.15076
38.63856,-19.599386
38.583584,-19.82706
38.440098,-19.441145
38.32962,-20.098873
34.201607,-16.487381
38.897514,-18.460682
38.598843,-20.327217
38.64993,-19.503317
38.914658,-15.986743
38.69837,-18.276352
38.493572,-20.458233
91.542404,-17.514956
91.21748,-17.58881
91.27957,-17.481644
91.08298,-17.475012
74.59903,-24.558657
74.083336,-24.779865
73.17695,-25.034138
72.70042,-25.088377
72.59239,-25.149446
73.79571,-26.639603
73.37442,-26.500986
-10.566364,76.42713
-10.629574,76.35454
-10.440115,76.03497
-10.663415,76.30252
-10.623388,76.05864
-10.571902,76.09148
-10.786149,76.29792
-10.706617,76.08857
-10.879602,76.20662
-10.6068325,75.812294
-10.808677,75.87087
-40.557087,-71.1266
-40.61166,-71.18446
-40.637596,-70.89571
-40.82734,-71.45334
-40.83893,-70.41043
-40.7779,-70.90203
-40.98326,-70.20818
-41.063835,-70.5761
-41.144802,-69.923355
-41.209652,-70.06144
-41.184483,-70.50549
41.716793,-61.559788
42.316578,-61.27239
42.7443,-61.344143
43.747486,-61.10933
43.803852,-61.391426
43.94533,-61.207726
47.11231,-52.636215
59.755634,-43.222973
56.3291,-44.30355
59.98764,-42.96263
60.287426,-42.81813
-54.658463,-65.50552
-54.861107,-65.64443
-55.786266,-60.326153
-56.452717,-65.87576
-56.35092,-65.76355
-55.50338,-60.720745
-55.06193,-59.656868
-54.905342,-59.538128
-54.836216,-59.902832
-54.750957,-59.586872
-54.387993,-60.060146
73.70591,-26.025059
73.734024,-25.989841
72.98912,-25.528444
73.168205,-25.543608
73.95692,-25.835358
74.16296,-25.989504
76.12255,-26.852327
76.49762,-27.014381
75.09209,-26.149866
76.986565,-27.156406
76.81518,-26.981789
-74.02255,65.08946
-73.98605,65.00786
-74.437,64.9768
-74.00547,65.24592
-75.08144,64.160255
-73.61489,64.9254
-74.04171,64.77895
-73.52618,64.95122
-74.341415,64.27398
-74.03257,64.30658
-72.62493,65.09317
8.126526,-4.4315567
6.9366703,-4.8830967
6.39575,-5.08022
5.938608,-5.303366
6.0860243,-5.1721873
5.9085884,-5.1531167
5.6514845,-5.345231
5.7373447,-5.2144346
4.859825,-5.459971
5.0898786,-5.3610578
4.8846545,-5.377522
-50.781403,34.573296
-50.581085,34.736473
-50.288605,34.926834
-50.22236,34.955013
-50.05438,35.108673
-49.735382,35.391956
-48.466137,36.71935
-48.11647,37.465313
-48.04717,37.335667
-47.947968,37.279873
-47.99127,37.429653
3.6943657,41.402374
4.2123656,41.542164
4.373826,41.637268
4.699404,41.32976
5.2156334,41.644604
5.133757,41.461716
7.110226,42.297825
7.3829465,42.34677
7.9374127,42.415764
8.343487,42.971092
8.650177,42.37073
44.84645,10.11597
44.70716,10.002595
44.597687,9.597801
44.505844,9.287376
44.521194,9.043995
38.904327,29.104403
38.952362,29.125221
44.413956,8.970699
44.380264,8.872767
43.120674,7.14117
42.939884,6.929123
73.42324,-24.733473
73.78673,-24.82185
73.322365,-24.549063
72.805374,-24.492998
72.10913,-24.489384
71.155304,-24.310928
71.52554,-24.679142
70.945885,-24.40734
70.67607,-24.36758
70.56496,-24.362371
70.51554,-24.349554
70.53452,10.316316
70.36208,10.194226
70.22978,10.215535
68.789665,10.809121
68.46642,10.776663
-28.69,-23.428946
-29.164167,-23.285183
-29.58381,-22.903769
-22.02536,-23.889078
-29.787905,-22.107834
-32.603252,-21.559292
7.0576344,-55.095108
6.8791037,-55.207924
6.881381,-54.896904
6.794715,-54.81191
6.812099,-54.706074
7.0284505,-54.797066
6.9666963,-54.933475
6.952276,-55.02953
7.4145675,-54.616234
6.347889,-54.87716
6.756983,-54.807476
-4.0513315,39.13111
-3.6997519,39.386307
-3.3695269,39.529667
-2.1444478,40.321606
-1.9306866,40.419327
-1.6504416,40.94451
-1.2159458,40.545155
-1.4741358,40.578663
-0.956487,40.344193
-2.4032998,42.93475
-1.6477774,41.696373
21.253803,69.25519
21.33209,69.15551
21.668373,69.73101
21.444857,68.72896
21.851858,68.633026
22.265545,68.61365
22.361464,68.567604
22.549726,68.60351
22.431135,68.22431
22.542933,67.63765
22.781815,67.23335
-40.668034,-13.666617
-40.721127,-13.660119
-40.85882,-13.534247
-41.337944,-12.240694
-41.39272,-13.015733
-41.712822,-12.061088
-42.03966,-11.462678
-42.05685,-10.532539
-41.741943,-11.181809
-42.21264,-9.773057
-40.256207,-14.132374
-50.08972,83.49729
-49.90364,83.54817
-49.511208,83.781456
-49.417023,83.69356
-48.441666,84.07461
-47.170227,84.5281
-46.640396,84.91781
-46.24428,85.11334
-46.097507,85.341156
-46.116974,85.38735
-45.921574,85.50759
-2.7106173,-33.777706
-2.7305155,-33.85359
-0.17454349,-28.617805
0.14315362,-28.393188
0.10622649,-28.57747
0.5873609,-28.665318
0.6940947,-27.721087
0.70393443,-27.59055
0.6563691,-27.743704
0.85441166,-27.724209
0.79469776,-28.674345
39.078533,-9.071493
39.15157,-9.041648
39.56285,-8.853741
39.992905,-8.613613
39.88307,-8.723871
40.48519,-8.336862
40.576393,-8.349644
40.815517,-8.378347
41.007748,-8.334551
41.061478,-8.323207
41.195976,-8.344004
-3.005456,-44.1737
-3.2755296,-44.089962
-3.0853012,-43.995483
-3.0698395,-43.973087
-4.434694,-44.166695
-3.4316049,-42.152283
-3.0689387,-41.358063
-5.235725,-42.905193
-1.9902238,-40.29047
0.7224131,-31.95391
0.8005223,-32.614044
-79.97375,17.690395
-79.94571,17.792824
-79.96232,17.86299
-79.14023,17.895847
-78.686295,17.827381
-78.56057,18.188305
-78.62622,18.429405
-78.48261,18.503544
-78.875916,19.236422
-78.50815,18.714478
-78.496925,18.893202
-15.302437,58.400047
-15.261094,58.303448
-15.139875,58.135155
-15.155019,58.01827
-15.256237,57.98414
-14.795379,57.625904
-14.992234,57.456528
-14.147049,57.12483
-14.293467,56.56578
-13.941177,57.151833
-14.025249,57.005077
4.266072,-32.022655
4.4990916,-31.662786
4.822684,-31.369738
6.1601067,-31.647734
6.00972,-31.370619
5.7298045,-30.693306
5.8952117,-30.85732
6.0090103,-30.657364
6.1347213,-30.013788
6.2033176,-29.984789
6.2029552,-29.906647
-3.149225,-68.17863
-9.180322,-31.076591
10.484543,-18.117386
-9.7679615,-30.488274
-9.308987,-30.4904
-9.083583,-30.517288
-9.192195,-30.514292
-8.45981,-29.623224
-8.980608,-29.840946
-9.953161,-29.815329
-5.794715,-27.518433
56.614548,65.95646
56.712822,65.944275
56.27445,65.818436
56.719685,66.212776
56.914997,66.25417
56.95057,66.75939
57.445843,66.89892
57.4584,67.23173
57.37293,67.48257
56.923584,67.46578
57.324497,67.89646
-33.632385,6.7404227
-33.71714,6.8033633
-32.10693,7.694661
-33.573383,6.9550037
-32.597973,7.5734406
-32.023197,7.728272
-32.45906,7.290232
-32.34534,7.563598
-33.656322,7.0057974
-31.923597,7.82965
-31.798721,7.791162
8.347945,72.01315
8.235563,71.71001
8.952527,72.17325
8.582689,71.8906
8.506783,71.818985
8.589532,72.11607
8.512018,72.136795
8.077899,72.02711
8.059983,71.94462
7.9987574,71.729515
8.569145,71.85995
-7.601735,38.592316
-7.5318704,38.70527
-7.9242935,39.197487
-8.686232,39.945694
-8.399383,39.76214
-8.7665415,40.2437
-8.935367,40.43041
-9.106858,40.425095
-8.725376,40.239777
-8.9088745,40.698544
-8.82005,40.558567
-87.802505,23.704697
-87.7449,23.741566
-87.978,23.293238
-88.30693,22.895771
-87.8706,23.427448
-88.66457,22.526669
-88.01039,23.298664
-88.10205,23.238384
-88.1225,23.213472
-88.06402,23.355423
-88.132324,23.297478
-82.219246,-15.155578
-82.294815,-15.16628
-82.55273,-15.114054
-82.442184,-15.1308
-82.52839,-15.114382
-82.58478,-15.091822
-82.57431,-15.079969
-82.6616,-15.060417
-82.66111,-15.03092
-82.63983,-15.056582
-82.94426,-14.955502
11.176848,-45.241596
11.339821,-45.217194
10.873337,-45.279243
10.735958,-45.276215
10.663011,-45.322388
10.312126,-45.442398
10.508331,-45.390194
10.723562,-45.280247
9.89578,-45.543175
9.318035,-45.690018
9.525726,-45.367226
-1.8634614,-37.384354
-1.8102173,-37.733402
-1.9522505,-37.505013
-5.3643765,-33.099583
-2.252307,-36.867188
-2.8933623,-34.95701
-2.7182262,-35.069878
-2.5754578,-35.0777
-2.6285694,-34.832455
-1.7229613,-34.87185
-2.831742,-33.95017
27.707083,-2.7313704
27.676788,-2.3329797
26.865683,-1.3173648
28.005259,-2.127947
27.597754,-2.0256128
28.092737,-1.9961258
28.416523,-2.0085597
28.09972,-1.7615712
28.57371,-0.6804688
28.119982,1.0939864
28.173054,1.0343808
1.9507346,61.111687
2.018071,61.159313
2.1987195,60.938663
2.620574,60.742447
2.954057,60.79924
4.0045047,60.001385
3.056943,59.96767
4.0191097,59.878017
3.8088489,59.736885
3.980625,59.88935
4.0567117,59.727554
0.64531994,88.09728
0.6647379,88.08133
-0.05616888,87.842606
-0.08268337,87.99635
-0.13087274,87.99209
-0.20362566,88.090675
0.002818326,88.18319
0.13728152,88.17841
-0.20844774,88.02558
-0.19114162,88.2201
-0.16701707,88.20827
-40.434628,-49.73491
-41.23995,-48.824207
-40.503723,-51.43093
-40.898563,-50.298412
-41.520355,-49.39908
-42.545933,-48.869846
-42.544727,-48.289387
-40.0315,-52.03617
-43.272156,-47.74125
-43.059757,-50.203053
-43.265663,-50.29601
6.290907,-73.02098
6.1495705,-73.0335
6.136955,-72.9885
6.1899962,-72.88025
6.043615,-72.993835
5.3735666,-69.69509
5.188778,-69.69666
4.7448654,-70.01681
4.0007806,-70.23696
4.3873096,-70.2928
4.5653195,-70.10647
49.565746,-34.751266
49.605167,-34.63277
49.64157,-34.92278
49.687828,-34.569283
49.817883,-34.505276
49.79794,-34.366306
49.83622,-34.427475
50.025944,-34.18338
49.955894,-34.2031
50.039326,-34.363426
49.941742,-34.345238
-12.21587,-41.641636
-12.259854,-41.617634
-12.402544,-41.582047
-12.306747,-41.261833
-12.8904085,-41.50926
-12.823718,-41.78446
-12.411741,-42.117863
-12.129192,-42.236412
-12.287659,-42.21231
-12.562745,-42.089867
-12.090618,-42.516884
48.61406,-33.154102
48.62609,-33.172592
48.73345,-33.269688
48.60341,-33.321007
48.658817,-33.193687
48.79199,-33.028393
48.72545,-33.166428
48.923534,-33.160774
48.804577,-32.945183
48.711224,-33.36633
48.647526,-33.04363
74.51376,24.50143
74.51962,24.246183
75.860565,27.41234
75.5388,26.556768
74.41086,24.940176
74.43559,24.875393
75.23088,26.696117
76.07871,27.69572
76.3304,27.943846
75.616295,26.82142
75.73869,26.86981
-41.331886,27.222275
-41.501812,27.352879
-41.923733,27.579023
-42.451244,27.76535
-43.374874,28.044441
-43.602856,28.338472
-44.492085,27.562193
-43.381443,29.081427
-41.32011,32.24208
-41.057827,32.740772
-43.137768,31.74371
-5.246514,-21.815977
-8.217336,-7.847687
-7.8859577,-8.804803
-8.974716,-7.8735948
-8.672047,-8.467896
-8.558708,-8.597568
-8.471244,-8.662785
-8.643436,-8.506474
-8.872699,-8.467712
-8.795336,-8.491441
-8.555589,-8.875873
20.060682,-55.597244
20.080143,-55.49923
20.086401,-55.43845
19.215885,-55.551216
18.404594,-55.86921
18.456644,-55.842182
18.296825,-55.91923
6.070481,36.345726
5.9938846,36.35612
5.741634,36.073997
5.691196,36.353188
-23.937902,9.078881
-23.986607,9.129058
-24.201237,9.270968
-24.081615,9.178002
-24.60386,9.566263
-24.842823,9.7186575
-24.857096,9.725864
-24.72205,9.644422
-24.913074,9.758301
-25.11624,9.87238
-25.337608,9.961018
67.85779,58.574684
67.759514,58.420044
67.80265,58.57832
67.97023,57.709427
67.81908,57.41956
67.56079,56.73632
67.4408,56.51284
67.311646,57.42722
67.31244,56.925655
67.33212,57.01399
67.48193,57.041653
57.57106,68.40509
57.55832,68.53993
58.831703,68.70813
58.19766,68.78384
57.59342,68.82586
57.05245,68.729004
50.31867,65.397675
50.160522,65.417564
50.080738,65.24843
50.354828,64.587364
49.793365,65.01133
-18.043882,21.476828
-18.152164,21.374739
-18.103045,21.434048
-18.180767,21.352108
-18.505005,21.071096
-18.271074,21.268843
-17.548357,21.687038
-18.001137,21.498634
-16.874205,22.156885
-14.231315,23.530514
-14.31046,23.482685
41.1816,-35.990597
41.172752,-35.95174
41.17356,-35.951668
41.131844,-35.853065
41.11621,-35.907135
41.137283,-35.712334
41.029785,-35.57843
41.094475,-35.61914
40.98056,-35.517216
40.995193,-35.505737
41.09674,-35.476444
9.199781,17.350962
9.0028105,17.401445
8.913228,18.062685
9.013263,18.712456
8.402585,18.020193
7.9661736,17.45214
8.101534,18.378527
8.556282,19.255339
8.618321,19.53502
8.599173,19.568861
8.591504,19.818884
-13.880219,-78.65605
-12.941242,-79.40169
-13.987697,-78.355736
-13.982053,-78.39998
-14.076458,-78.38897
-14.211435,-78.27461
-14.119061,-78.42138
-14.320241,-78.34519
-14.283818,-78.298225
-14.588482,-78.317024
-14.611413,-78.34158
-74.04905,64.66411
-74.33353,64.66924
-73.41492,64.847725
-74.59826,64.2255
-75.62792,63.577076
-73.61312,63.7794
-74.6461,63.257504
-74.800865,62.87672
-75.46346,62.71752
-74.68523,62.589813
-76.26347,62.503826
11.209846,62.289303
11.3061,62.336483
11.392795,62.36455
12.070245,62.433746
11.6507845,62.70619
11.965484,62.65724
12.072125,62.585648
12.203222,62.582043
11.984372,62.686493
12.048359,62.71344
11.76296,62.535263
-75.52688,62.11356
-75.34597,62.334614
-75.56338,62.390915
-75.85625,62.349953
-75.5231,62.362564
-75.800316,62.217583
-76.06882,62.304554
-75.72383,62.32501
-75.57393,62.29414
-76.09335,62.34468
-75.68144,62.324894
7.797913,-6.074312
7.351105,-6.1682453
8.575331,-6.219685
6.530564,-6.9014454
5.820238,-7.1237516
5.6080894,-6.8105903
3.2030425,-6.268127
3.559345,-6.14401
3.9112694,-6.046264
3.5880265,-6.134452
3.2376113,-6.2458186
49.176876,65.15135
49.088413,65.19589
48.94952,65.19283
49.177223,65.14089
49.170074,65.09951
49.084835,65.10592
48.06509,64.9799
48.39375,65.07511
48.48992,65.103065
48.62623,65.115234
48.487,65.10669
54.24619,68.96867
54.225136,69.0646
54.252274,69.12351
54.133133,69.498146
54.232975,69.33806
54.323936,69.264725
54.462215,68.97497
54.244373,69.398705
54.314983,69.31434
54.28936,69.49232
54.58746,68.931145
14.768254,3.2770555
14.783224,3.1954093
13.037894,5.7570868
12.822948,6.4705253
12.805129,6.6276364
13.019975,6.0819316
12.397083,6.890284
12.772738,7.0177026
12.963762,7.0013056
12.289283,8.80798
12.222495,9.241626
41.088356,-64.79315
40.95214,-64.81278
40.756126,-64.90209
40.79399,-64.65473
39.553062,-65.71423
40.736076,-64.94406
39.795753,-65.565704
40.37965,-65.17913
40.500507,-65.12654
39.840992,-65.62
39.399624,-65.79563
-15.350491,4.6967516
-15.364951,4.880054
-15.227337,4.2047887
-15.356376,4.727174
-15.265857,4.5279
-15.268076,4.4603367
-15.231221,4.4291673
-15.014928,3.3899398
-15.091187,3.8353603
-14.964542,3.4516618
-14.69844,2.357176
34.553665,-62.272026
34.11786,-63.23172
41.636723,-62.03682
41.568398,-62.60006
42.080338,-61.634357
41.735027,-62.17386
53.09486,-42.598637
53.485645,-42.598583
53.71542,-42.667595
53.713783,-42.363724
53.721714,-42.38389
59.39619,38.99527
59.784485,40.526028
59.34314,38.376564
